public_artwork_id,artwork_name,artwork_type,artist_name,street,neighbourhood_id,district_id,postal_code,material,start_date,image,wikidata,wikimedia_commons,latitude,longitude
13254184496,schloss biesdorf,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4674124,13.5274764
13254184497,museum kesselhaus,sculpture,,an der wuhlheide,0909,11009009,12459,,,,,,52.4673992,13.5275404
13258952844,begrüntes tor der handwerker,sculpture,peter de longueville,nonnendammallee,0502,11005005,13599,,1986,,Q136649726,file:skulptur nonnendammallee 141 (hasel) begrüntes tor der bauhandwerker&peter de longueville&1986.jpg,52.5389976,13.241822
13261093036,stehender jüngling,statue,lidy von lüttwitz,bad-steben-straße,1209,11012012,13437,stone,1954,file:statue eichborndamm 215 (wittn) stehender jüngling&lidy von lüttwitz&1954.jpg,Q110249747,category:stehender jüngling (lidy von lüttwitz),52.588944,13.324142
13275457389,,sculpture,georg wenzeslaus von knobelsdorff,rungestraße,0101,11001001,10179,sandstone,1971,file:skulptur köllnischer park berlin.jpg,Q116930684,category:vase (köllnischer park),52.5129497,13.4141741
13282645550,windspiel,sculpture,achim kühn,otto-marquardt-straße,1111,11011011,10369,metal,,file:skulptur windspiel achim kühn otto-marquardt-straße berlin-fennpfuhl 01.jpg,Q136705891,"category:windspiel (achim kühn, berlin-fennpfuhl)",52.5338408,13.4688293
13285806413,,sculpture,,am südpark,0509,11005005,13595,stone,,,,,52.5169357,13.192311
13285810379,,sculpture,,scharfe lanke,0509,11005005,13595,concrete,,,,,52.501712,13.1852526
5486529,unser leben,mural,walter womacka,alexanderstraße,0101,11001001,10178,,1964,,Q95571931,,52.521249350000005,13.416505290773522
23046549,,mural,,märkische allee,1001,11010010,12687,,,,,,52.557069,13.5543265
28503881,bierpinsel,architecture,,schloßstraße,0601,11006006,12163,,,,Q520281,,52.461455799999996,13.324709686682176
46096500,,architecture,,friedrichstraße,0202,11002002,10969,,,file:koolhaas-haus am checkpoint charlie.jpg,Q1783776,category:friedrichstraße 207–208 (berlin-kreuzberg),52.50715835,13.390070406601193
52168233,,,,franz-klühs-straße,0202,11002002,10969,,,,,,52.5010932,13.391124502514003
53238506,mensch und raum,relief,,allee der kosmonauten,1001,11010010,12681,,,,Q108282706,category:mensch und raum (walter womacka),52.52559585,13.543596378306573
55464082,pamukkale,architecture,wigand witting,görlitzer straße,0202,11002002,10997,,1998,file:görlitzer bahnhof amphitheater.jpg,Q114141568,,52.49791505,13.433578158799953
59470539,,mural,0815 industries,märkische allee,1001,11010010,12681,,,,,,52.5506132,13.5477554
61192723,,,,richardstraße,0801,11008008,12043,,,,,,52.4752733,13.443778895117475
112149783,kreuzberg tower,architecture,john hejduk,besselstraße,0202,11002002,10969,,1987,file:berlin-kreuzberg besselstraße kreuzberg tower john hejduk mit flügelbau.jpg,Q1788198,category:kreuzberg tower,52.504927499999994,13.392175266302715
166268035,molecule man,sculpture,jonathan borofsky,uferpromenade,0201,11002002,12435,aluminum; steel,1999,https://photos.app.goo.gl/jggqbjrfxf4vqkid9,Q522248,,52.49697625,13.458948247262748
195086492,würfelförmige betonskulptur,sculpture_brick,,lehrter straße,0102,11001001,10557,,,,,,52.52675535,13.365910524968516
198853697,rolling horse,sculpture,jürgen goertz,eingangsebene,0102,11001001,10557,,2007-05,https://photos.app.goo.gl/8s65fuak2wmncdd18,Q1647387,category:rolling horse,52.5255111,13.370144799999998
199996015,,sculpture,,erich-weinert-straße,0301,11003003,10409,,,,,,52.5454247,13.4364985
231972862,,graffiti,,werdauer weg,0701,11007007,10829,,,,,,52.4770357,13.3506799
281674437,,,,eisenacher straße,1005,11010010,12629,,,,,,52.5393598,13.584562
281674438,,,,eisenacher straße,1005,11010010,12629,,,,,,52.5390223,13.5847383
320429982,,sculpture,,falkstraße,0801,11008008,12053,,,,Q114687340,,52.47702915,13.4289403
328621975,beluga,installation,,lefèvrestraße,0401,11004004,12161,,1992,,,,52.51063375,13.326844097260691
328626156,raumplastik,sculpture,friedrich gräsel,straße des 17. juni,0401,11004004,10623,,1970,,Q116451623,,52.513528449999995,13.328325000000001
351250855,,sculpture,paul dierkes,rubensstraße,0701,11007007,12159,iron,1993,file:sechtseilige gusseiserne skulpturengruppe paul dierkes hauptstraße rubensstraße berlin-schöneberg 01.jpg,Q125484567,category:sechsteiliges gusseisernes objekt (paul dierkes),52.47741275,13.3431617604638
352837554,,sculpture,,elisabeth-schwarzhaupt-platz,0101,11001001,10115,,,,,,52.533156,13.3875344
368838336,markierung glaslager,,kuehn malvezzi architects,alte jakobstraße,0202,11002002,10969,,2004,,Q1768600,category:markierung glaslager,52.5035478,13.39791100977597
384545641,seiltänzer,sculpture,jerzy kedziora,erwin-bock-straße,0910,11009009,12559,bronze,2005,,,,52.4405756,13.5952864
384545643,seiltänzer,sculpture,jerzy kedziora,erwin-bock-straße,0910,11009009,12559,bronze,2005,,,,52.4404925,13.5956989
421851733,der bevölkerung,mural,hans haacke,versorgungstunnel regierungsviertel,0104,11001001,10557,,2000-09-12,,Q1192518,,52.518898899999996,13.3761049
449318658,,graffiti,,emilie-mosse-straße,0301,11003003,10437,,,,,,52.5435053,13.4036793
454453427,kosmologischer park (kalenderplatz),installation,"klaus zillich, jürgen d. zilling, jasper halfmann",südweg,0802,11008008,12349,,1985,https://de.wikipedia.org/wiki/datei:britzergarten.jpg,Q124816063,,52.4366376,13.420699314055195
461974760,jugendbrunnen,sculpture,kai-uwe dräger,jugendweg,0503,11005005,13629,,1995,,,,52.53796695,13.26993595
488528912,,sculpture,,oderstraße,0801,11008008,12051,,,,,,52.4685032,13.419139881737589
490963964,plattenvereinigung,,,südbahn,0703,11007007,12099,,,,,,52.468585649999994,13.412513911000003
500213319,,mural,0815 industries,märkische allee,1001,11010010,12679,,,,,,52.5501886,13.5483505
505240191,option,sculpture,volker bartsch,fasanenstraße,0401,11004004,10623,bronze,,,Q136100347,file:skulptur fasanenstr 85 (charl) option&volker bartsch&2000.jpg,52.50736685,13.328471759473103
519111641,zusammenhalt,installation,roland fuhrmann,ingeborg-drewitz-allee,0102,11001001,10557,,,,Q49166674,,52.521145649999994,13.363064216786732
549769446,mosaisches becken,,,richardstraße,0801,11008008,12043,,,file:comenius-garten7.jpg,,,52.47514355,13.441889521590909
559389464,,,,karl-marx-platz,0801,11008008,12043,,,,,,52.4736323,13.44103678755914
562315370,schwarze pvc-skulptur,sculpture,hans nagel,fasanenstraße,0401,11004004,10623,,1983,https://photos.app.goo.gl/qjane2nxe4scizfu7,Q49166557,,52.50841415,13.328185758847404
564135269,houseball,sculpture,claes oldenburg and coosje van bruggen,bethlehemkirchplatz,0101,11001001,10117,,,,Q1631427,category:houseball (oldenburg and van bruggen),52.508988,13.388929036734694
571479303,treffpunkt religion und gesellschaft,installation,,twy north-east,0801,11008008,10965,,,,,,52.4782572,13.406988448064984
585861902,zwei säulen,column,max bill,herkulesufer,0104,11001001,10785,,,,Q111240601,category:zwei säulen (max bill),52.506384,13.35443905
624674578,,sculpture,,ludwig-erhard-ufer,0104,11001001,10557,steel,,,,,52.52194245,13.369473551022722
631663776,,sculpture,,onkel-bräsig-straße,0802,11008008,12359,stone,,,,,52.4486523,13.4435232
690296444,,mural,,fischerstraße,1112,11011011,10317,,,,,,52.5013758,13.4874895
690296445,,mural,,fischerstraße,1112,11011011,10317,,,,,,52.5011963,13.4877133
731923414,brunnenplastik,sculpture,makoto fujiwara,zeunepromenade,0602,11006006,12165,stone,1988,,Q114647967,,52.45769885,13.305538698172104
762502844,,,,amendestraße,1201,11012012,13409,,,,,,52.56955445,13.37179595
766411292,memoria urbana berlin,sculpture,juan garaizabal,bethlehemkirchplatz,0101,11001001,10117,steel,,,Q17051597,category:wandering church (juan garaizabal),52.5091601,13.388757432142857
801307484,welle,installation,egidius knops,sonnenallee,0801,11008008,12059,,,,Q124648513,,52.47298315,13.457689150000004
850447208,gleislinse,installation,,benno-könig-straße,0905,11009009,12487,,,,,,52.446485800000005,13.523350025781244
850447209,gleislinse,installation,,benno-könig-straße,0905,11009009,12487,,,,,,52.44618645,13.523815132957456
875596389,,installation,,chorweilerstraße,0906,11009009,12524,stone,,,,,52.4033785,13.542515312914698
875596390,,installation,,,0906,11009009,12524,stone,,,,,52.4033135,13.5424026
875596411,,installation,,porzer straße,0906,11009009,12524,stone,,,,,52.405124,13.546118350698759
877635888,,,,wilhelmstraße,0202,11002002,10963,,,,,,52.5012884,13.3888976
877635892,,,,franz-klühs-straße,0202,11002002,10969,,,,,,52.5011269,13.3911376
895523111,,statue,ludwig engelhardt,spreeufer,0101,11001001,10178,bronze,1986,https://photos.app.goo.gl/svllb3tbtbwa8c8a6,Q63283813,category:marx-engels-denkmal (berlin-mitte),52.5184617,13.404454509803916
895523113,alte welt,relief,werner stötzer,spreeufer,0101,11001001,10178,marble,,https://photos.app.goo.gl/mx9rxmagf4lgvrw16,Q123272001,category:alte welt (werner stötzer),52.518288,13.404033371769234
972954559,,painting,,zeltinger straße,1205,11012012,13465,,,,,,52.6391212,13.298202499999999
976134535,,sculpture,,wartheplatz,0801,11008008,12051,,,,Q117534992,,52.4697109,13.424058245238095
985095615,menschen in der stadt,sculpture,mehmet aksoy,oberbaumstraße,0202,11002002,10997,marble,,,Q116453586,category:menschen in der stadt,52.500797649999996,13.443175150000005
1002676859,,,,mühlenstraße,0201,11002002,10243,,,,,,52.5065248,13.4370068
1041960789,kaninchenfeld,installation,karla sachse,ida-von-arnim-straße,0101,11001001,10115,brass,1999,,,,52.536580900000004,13.37544127557917
1065885229,sinkende mauer,architecture,christophe girot,invalidenstraße,0101,11001001,10115,,1997,,Q92041368,category:mauerbrunnen,52.5293077,13.376338369352437
1068635721,gatow,,,august-euler-straße,0506,11005005,14089,,,,,,52.4729667,13.141160749224158
1078531573,,mural,0815 industries,märkische allee,1001,11010010,12679,,,,,,52.5502331,13.5483882
1078531574,,mural,0815 industries,märkische allee,1001,11010010,12679,,,,,,52.5501886,13.5483505
1079878156,rote blumenbank,sculpture,christine gersch,köthener straße,1001,11010010,12689,,,,Q106863015,category:rote blumenbank (christine gersch),52.5654091,13.554869146097074
1090708428,nackte vom ostseeplatz,statue,anna franziska schwarzbach,ostseestraße,0301,11003003,10409,bronze,,,Q107399856,"category:""nackte vom ostseeplatz"" (anna franziska schwarzbach)",52.5470339,13.440643781818181
1112736890,die begegnung – sprühtürme,sculpture,,cecilienplatz,1005,11010010,12619,,,,Q108443965,category:die begegnung – sprühtürme (cecilienplatz),52.52131755,13.591162007184334
1148490285,,mosaic,,alexanderstraße,0101,11001001,10178,,,,,,52.521234,13.416343097447601
1149003268,,mosaic,,blaschkoallee,0802,11008008,12359,,,,,,52.45374215,13.449765096952687
1154866062,die presse als organisator,mural,willi neubert,karl-liebknecht-straße,0101,11001001,10178,enamel,1973,,Q110057332,file:pressecafé berlin.jpg,52.5242187,13.4117128
