area_id,neighborhood,year,data_type,crime_type_german,crime_type_english,category,value,severity_weight
14010,Wedding Zentrum,2017,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,45.0,3.0
14010,Wedding Zentrum,2017,frequency,Brand- stiftung,Arson,Property Crime,40.0,4.5
14010,Wedding Zentrum,2017,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,93.0,4.0
14010,Wedding Zentrum,2017,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1815.0,3.5
14010,Wedding Zentrum,2017,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,708.0,1.5
14010,Wedding Zentrum,2017,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,510.0,3.0
14010,Wedding Zentrum,2017,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,1143.0,2.5
14010,Wedding Zentrum,2017,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,339.0,1.0
14010,Wedding Zentrum,2017,frequency,Kieztaten,Neighborhood Crimes,Public Order,3486.0,2.0
14010,Wedding Zentrum,2017,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1228.0,1.5
14010,Wedding Zentrum,2017,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,204.0,3.5
14010,Wedding Zentrum,2017,frequency,Raub,Robbery,Violent Crime,171.0,4.0
14010,Wedding Zentrum,2017,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,484.0,4.5
14010,Wedding Zentrum,2017,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,101.0,4.5
14010,Wedding Zentrum,2017,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,6206.0,2.0
14010,Wedding Zentrum,2017,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,860.0,2.5
14010,Wedding Zentrum,2017,frequency,Straftaten -insgesamt-,Total Crimes,Overall,16679.0,1.0
14010,Wedding Zentrum,2017,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,79.0,3.0
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Brand- stiftung,Arson,Property Crime,1.0,4.5
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,9.0,4.0
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,321.0,3.5
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,183.0,1.5
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,87.0,3.0
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,161.0,2.5
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,40.0,1.0
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Kieztaten,Neighborhood Crimes,Public Order,655.0,2.0
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,194.0,1.5
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,0.0,3.5
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Raub,Robbery,Violent Crime,73.0,4.0
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,115.0,4.5
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,61.0,4.5
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,2780.0,2.0
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,360.0,2.5
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Straftaten -insgesamt-,Total Crimes,Overall,4542.0,1.0
19900,"Bezirk (Mi), nicht zuzuordnen",2017,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,42.0,3.0
20000,Friedrichshain-Kreuzberg,2017,cases,Brand- stiftung,Arson,Property Crime,68.0,4.5
20000,Friedrichshain-Kreuzberg,2017,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,179.0,4.0
20000,Friedrichshain-Kreuzberg,2017,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,4536.0,3.5
20000,Friedrichshain-Kreuzberg,2017,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,4119.0,1.5
20000,Friedrichshain-Kreuzberg,2017,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,1139.0,3.0
20000,Friedrichshain-Kreuzberg,2017,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,4541.0,2.5
20000,Friedrichshain-Kreuzberg,2017,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,1324.0,1.0
20000,Friedrichshain-Kreuzberg,2017,cases,Kieztaten,Neighborhood Crimes,Public Order,9988.0,2.0
20000,Friedrichshain-Kreuzberg,2017,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,4629.0,1.5
20000,Friedrichshain-Kreuzberg,2017,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,611.0,3.5
20000,Friedrichshain-Kreuzberg,2017,cases,Raub,Robbery,Violent Crime,608.0,4.0
20000,Friedrichshain-Kreuzberg,2017,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,1589.0,4.5
20000,Friedrichshain-Kreuzberg,2017,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,374.0,4.5
20000,Friedrichshain-Kreuzberg,2017,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,25208.0,2.0
20000,Friedrichshain-Kreuzberg,2017,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,2981.0,2.5
20000,Friedrichshain-Kreuzberg,2017,cases,Straftaten -insgesamt-,Total Crimes,Overall,54849.0,1.0
20000,Friedrichshain-Kreuzberg,2017,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,413.0,3.0
20000,Friedrichshain-Kreuzberg,2017,frequency,Brand- stiftung,Arson,Property Crime,24.0,4.5
20000,Friedrichshain-Kreuzberg,2017,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,64.0,4.0
20000,Friedrichshain-Kreuzberg,2017,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1609.0,3.5
20000,Friedrichshain-Kreuzberg,2017,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1461.0,1.5
20000,Friedrichshain-Kreuzberg,2017,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,404.0,3.0
20000,Friedrichshain-Kreuzberg,2017,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,1611.0,2.5
20000,Friedrichshain-Kreuzberg,2017,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,470.0,1.0
20000,Friedrichshain-Kreuzberg,2017,frequency,Kieztaten,Neighborhood Crimes,Public Order,3544.0,2.0
20000,Friedrichshain-Kreuzberg,2017,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1642.0,1.5
20000,Friedrichshain-Kreuzberg,2017,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,217.0,3.5
20000,Friedrichshain-Kreuzberg,2017,frequency,Raub,Robbery,Violent Crime,216.0,4.0
20000,Friedrichshain-Kreuzberg,2017,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,564.0,4.5
20000,Friedrichshain-Kreuzberg,2017,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,133.0,4.5
20000,Friedrichshain-Kreuzberg,2017,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,8943.0,2.0
20000,Friedrichshain-Kreuzberg,2017,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1058.0,2.5
20000,Friedrichshain-Kreuzberg,2017,frequency,Straftaten -insgesamt-,Total Crimes,Overall,19460.0,1.0
20000,Friedrichshain-Kreuzberg,2017,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,147.0,3.0
21001,Südliche  Friedrichstadt,2017,cases,Brand- stiftung,Arson,Property Crime,18.0,4.5
21001,Südliche  Friedrichstadt,2017,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,41.0,4.0
21001,Südliche  Friedrichstadt,2017,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,735.0,3.5
21001,Südliche  Friedrichstadt,2017,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,463.0,1.5
21001,Südliche  Friedrichstadt,2017,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,225.0,3.0
21001,Südliche  Friedrichstadt,2017,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,1023.0,2.5
21001,Südliche  Friedrichstadt,2017,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,132.0,1.0
21001,Südliche  Friedrichstadt,2017,cases,Kieztaten,Neighborhood Crimes,Public Order,1582.0,2.0
21001,Südliche  Friedrichstadt,2017,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,662.0,1.5
21001,Südliche  Friedrichstadt,2017,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,82.0,3.5
21001,Südliche  Friedrichstadt,2017,cases,Raub,Robbery,Violent Crime,122.0,4.0
21001,Südliche  Friedrichstadt,2017,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,253.0,4.5
21001,Südliche  Friedrichstadt,2017,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,63.0,4.5
21001,Südliche  Friedrichstadt,2017,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,4177.0,2.0
21001,Südliche  Friedrichstadt,2017,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,610.0,2.5
21001,Südliche  Friedrichstadt,2017,cases,Straftaten -insgesamt-,Total Crimes,Overall,9987.0,1.0
21001,Südliche  Friedrichstadt,2017,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,48.0,3.0
21001,Südliche  Friedrichstadt,2017,frequency,Brand- stiftung,Arson,Property Crime,45.0,4.5
21001,Südliche  Friedrichstadt,2017,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,101.0,4.0
21001,Südliche  Friedrichstadt,2017,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1818.0,3.5
21001,Südliche  Friedrichstadt,2017,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1145.0,1.5
21001,Südliche  Friedrichstadt,2017,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,556.0,3.0
21001,Südliche  Friedrichstadt,2017,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,2530.0,2.5
21001,Südliche  Friedrichstadt,2017,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,326.0,1.0
21001,Südliche  Friedrichstadt,2017,frequency,Kieztaten,Neighborhood Crimes,Public Order,3913.0,2.0
21001,Südliche  Friedrichstadt,2017,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1637.0,1.5
21001,Südliche  Friedrichstadt,2017,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,203.0,3.5
21001,Südliche  Friedrichstadt,2017,frequency,Raub,Robbery,Violent Crime,302.0,4.0
21001,Südliche  Friedrichstadt,2017,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,626.0,4.5
21001,Südliche  Friedrichstadt,2017,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,156.0,4.5
21001,Südliche  Friedrichstadt,2017,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,10330.0,2.0
21001,Südliche  Friedrichstadt,2017,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1509.0,2.5
21001,Südliche  Friedrichstadt,2017,frequency,Straftaten -insgesamt-,Total Crimes,Overall,24700.0,1.0
21001,Südliche  Friedrichstadt,2017,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,119.0,3.0
22002,Tempelhofer Vorstadt,2017,cases,Brand- stiftung,Arson,Property Crime,7.0,4.5
22002,Tempelhofer Vorstadt,2017,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,13.0,4.0
22002,Tempelhofer Vorstadt,2017,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,729.0,3.5
22002,Tempelhofer Vorstadt,2017,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1276.0,1.5
22002,Tempelhofer Vorstadt,2017,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,241.0,3.0
22002,Tempelhofer Vorstadt,2017,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,229.0,2.5
22002,Tempelhofer Vorstadt,2017,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,134.0,1.0
22002,Tempelhofer Vorstadt,2017,cases,Kieztaten,Neighborhood Crimes,Public Order,1751.0,2.0
22002,Tempelhofer Vorstadt,2017,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,729.0,1.5
22002,Tempelhofer Vorstadt,2017,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,110.0,3.5
22002,Tempelhofer Vorstadt,2017,cases,Raub,Robbery,Violent Crime,88.0,4.0
22002,Tempelhofer Vorstadt,2017,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,221.0,4.5
22002,Tempelhofer Vorstadt,2017,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,47.0,4.5
22002,Tempelhofer Vorstadt,2017,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,5512.0,2.0
22002,Tempelhofer Vorstadt,2017,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,747.0,2.5
22002,Tempelhofer Vorstadt,2017,cases,Straftaten -insgesamt-,Total Crimes,Overall,9965.0,1.0
22002,Tempelhofer Vorstadt,2017,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,114.0,3.0
22002,Tempelhofer Vorstadt,2017,frequency,Brand- stiftung,Arson,Property Crime,11.0,4.5
22002,Tempelhofer Vorstadt,2017,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,20.0,4.0
22002,Tempelhofer Vorstadt,2017,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,1134.0,3.5
22002,Tempelhofer Vorstadt,2017,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1985.0,1.5
22002,Tempelhofer Vorstadt,2017,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,375.0,3.0
22002,Tempelhofer Vorstadt,2017,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,356.0,2.5
22002,Tempelhofer Vorstadt,2017,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,208.0,1.0
22002,Tempelhofer Vorstadt,2017,frequency,Kieztaten,Neighborhood Crimes,Public Order,2724.0,2.0
22002,Tempelhofer Vorstadt,2017,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1134.0,1.5
22002,Tempelhofer Vorstadt,2017,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,171.0,3.5
22002,Tempelhofer Vorstadt,2017,frequency,Raub,Robbery,Violent Crime,137.0,4.0
22002,Tempelhofer Vorstadt,2017,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,344.0,4.5
22002,Tempelhofer Vorstadt,2017,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,73.0,4.5
22002,Tempelhofer Vorstadt,2017,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,8575.0,2.0
22002,Tempelhofer Vorstadt,2017,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1162.0,2.5
22002,Tempelhofer Vorstadt,2017,frequency,Straftaten -insgesamt-,Total Crimes,Overall,15503.0,1.0
22002,Tempelhofer Vorstadt,2017,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,177.0,3.0
23003,Nördliche Luisenstadt,2017,cases,Brand- stiftung,Arson,Property Crime,2.0,4.5
23003,Nördliche Luisenstadt,2017,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,21.0,4.0
23003,Nördliche Luisenstadt,2017,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,494.0,3.5
23003,Nördliche Luisenstadt,2017,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,287.0,1.5
23003,Nördliche Luisenstadt,2017,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,106.0,3.0
23003,Nördliche Luisenstadt,2017,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,659.0,2.5
23003,Nördliche Luisenstadt,2017,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,108.0,1.0
23003,Nördliche Luisenstadt,2017,cases,Kieztaten,Neighborhood Crimes,Public Order,927.0,2.0
23003,Nördliche Luisenstadt,2017,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,372.0,1.5
23003,Nördliche Luisenstadt,2017,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,40.0,3.5
23003,Nördliche Luisenstadt,2017,cases,Raub,Robbery,Violent Crime,76.0,4.0
23003,Nördliche Luisenstadt,2017,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,179.0,4.5
23003,Nördliche Luisenstadt,2017,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,54.0,4.5
23003,Nördliche Luisenstadt,2017,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,2546.0,2.0
23003,Nördliche Luisenstadt,2017,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,217.0,2.5
23003,Nördliche Luisenstadt,2017,cases,Straftaten -insgesamt-,Total Crimes,Overall,5787.0,1.0
23003,Nördliche Luisenstadt,2017,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,22.0,3.0
23003,Nördliche Luisenstadt,2017,frequency,Brand- stiftung,Arson,Property Crime,10.0,4.5
23003,Nördliche Luisenstadt,2017,frequency,Branddelikte -insgesamt-,Arson Total,Property Crime,100.0,4.0
23003,Nördliche Luisenstadt,2017,frequency,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,2353.0,3.5
23003,Nördliche Luisenstadt,2017,frequency,Fahrrad- diebstahl,Bicycle Theft,Property Crime,1367.0,1.5
23003,Nördliche Luisenstadt,2017,frequency,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,505.0,3.0
23003,Nördliche Luisenstadt,2017,frequency,Rauschgift-delikte,Drug Crimes,Drug Offense,3139.0,2.5
23003,Nördliche Luisenstadt,2017,frequency,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,515.0,1.0
23003,Nördliche Luisenstadt,2017,frequency,Kieztaten,Neighborhood Crimes,Public Order,4416.0,2.0
23003,Nördliche Luisenstadt,2017,frequency,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,1772.0,1.5
23003,Nördliche Luisenstadt,2017,frequency,Wohnraum- einbruch,Residential Burglary,Property Crime,191.0,3.5
23003,Nördliche Luisenstadt,2017,frequency,Raub,Robbery,Violent Crime,362.0,4.0
23003,Nördliche Luisenstadt,2017,frequency,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,853.0,4.5
23003,Nördliche Luisenstadt,2017,frequency,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,257.0,4.5
23003,Nördliche Luisenstadt,2017,frequency,Diebstahl -insgesamt-,Theft Total,Property Crime,12129.0,2.0
23003,Nördliche Luisenstadt,2017,frequency,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,1034.0,2.5
23003,Nördliche Luisenstadt,2017,frequency,Straftaten -insgesamt-,Total Crimes,Overall,27569.0,1.0
23003,Nördliche Luisenstadt,2017,frequency,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,105.0,3.0
23004,Südliche Luisenstadt,2017,cases,Brand- stiftung,Arson,Property Crime,9.0,4.5
23004,Südliche Luisenstadt,2017,cases,Branddelikte -insgesamt-,Arson Total,Property Crime,25.0,4.0
23004,Südliche Luisenstadt,2017,cases,Körper-verletzungen -insgesamt-,Assault Total,Violent Crime,410.0,3.5
23004,Südliche Luisenstadt,2017,cases,Fahrrad- diebstahl,Bicycle Theft,Property Crime,419.0,1.5
23004,Südliche Luisenstadt,2017,cases,"Freiheits-beraubung, Nötigung, Bedrohung, Nachstellung",Coercion and Threats,Violent Crime,92.0,3.0
23004,Südliche Luisenstadt,2017,cases,Rauschgift-delikte,Drug Crimes,Drug Offense,805.0,2.5
23004,Südliche Luisenstadt,2017,cases,Sach-beschädigung durch Graffiti,Graffiti Vandalism,Property Crime,192.0,1.0
23004,Südliche Luisenstadt,2017,cases,Kieztaten,Neighborhood Crimes,Public Order,936.0,2.0
23004,Südliche Luisenstadt,2017,cases,Sach-beschädigung -insgesamt-,Property Damage Total,Property Crime,489.0,1.5
23004,Südliche Luisenstadt,2017,cases,Wohnraum- einbruch,Residential Burglary,Property Crime,62.0,3.5
23004,Südliche Luisenstadt,2017,cases,Raub,Robbery,Violent Crime,98.0,4.0
23004,Südliche Luisenstadt,2017,cases,Gefährl. und schwere Körper-verletzung,Serious Assault,Violent Crime,166.0,4.5
23004,Südliche Luisenstadt,2017,cases,"Straßenraub, Handtaschen-raub",Street Robbery,Violent Crime,64.0,4.5
23004,Südliche Luisenstadt,2017,cases,Diebstahl -insgesamt-,Theft Total,Property Crime,2182.0,2.0
23004,Südliche Luisenstadt,2017,cases,Diebstahl an/aus Kfz,Theft from Vehicles,Property Crime,240.0,2.5
23004,Südliche Luisenstadt,2017,cases,Straftaten -insgesamt-,Total Crimes,Overall,5231.0,1.0
23004,Südliche Luisenstadt,2017,cases,Diebstahl von Kraftwagen,Vehicle Theft,Property Crime,31.0,3.0
23004,Südliche Luisenstadt,2017,frequency,Brand- stiftung,Arson,Property Crime,33.0,4.5
